Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,RiskScore,RiskCategory_Low,RiskCategory_Medium,Department,RiskCategory
31,0,480,7,2,1,524,2,31,3,2,1,4306,4156,1,12,3,2,80,1,13,5,1,13,10,3,12,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0061775013045367,True,False,Research & Development,Low
43,0,313,21,3,1,525,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,1,3,3,2,1,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.2833955724795409,True,False,Research & Development,Low
43,0,1473,8,4,1,526,3,74,3,2,3,4522,2227,4,14,3,4,80,0,8,3,3,5,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0235017035430235,True,False,Research & Development,Low
25,0,891,4,2,1,527,2,99,2,2,4,4487,12090,1,11,3,2,80,0,5,3,3,5,4,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.4063440708390916,False,True,Sales,Medium
37,0,1063,25,5,1,529,2,72,3,2,3,4449,23866,3,15,3,1,80,2,15,2,3,13,11,10,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.1478003696756551,True,False,Research & Development,Low
31,0,329,1,2,1,530,4,98,2,1,1,2218,16193,1,12,3,3,80,1,4,3,3,4,2,3,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.1599751613009035,True,False,Research & Development,Low
39,0,1218,1,1,1,531,2,52,3,5,3,19197,8213,1,14,3,3,80,1,21,3,3,21,8,1,6,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.0433528362350368,True,False,Research & Development,Low
56,0,906,6,3,1,532,3,86,4,4,1,13212,18256,9,11,3,4,80,3,36,0,2,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0318340467221661,True,False,Sales,Low
30,0,1082,12,3,1,533,2,83,3,2,3,6577,19558,0,11,3,2,80,0,6,6,3,5,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.1712507844510974,True,False,Sales,Low
41,0,645,1,3,1,534,2,49,4,3,1,8392,19566,1,16,3,3,80,1,10,2,3,10,7,0,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0162627022349471,True,False,Sales,Low
28,0,1300,17,2,1,536,3,79,3,2,1,4558,13535,1,12,3,4,80,1,10,2,3,10,0,1,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.099646633406191,True,False,Research & Development,Low
25,1,688,3,3,1,538,1,91,3,1,1,4031,9396,5,13,3,3,80,1,6,5,3,2,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.2455495093612452,True,False,Research & Development,Low
52,0,319,3,3,1,543,4,39,2,3,3,7969,19609,2,14,3,3,80,0,28,4,3,5,4,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.0121837819119822,True,False,Research & Development,Low
45,0,192,10,2,1,544,1,69,3,1,4,2654,9655,3,21,4,4,80,2,8,3,2,2,2,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0166389352093303,True,False,Research & Development,Low
52,0,1490,4,2,1,546,4,30,3,4,4,16555,10310,2,13,3,4,80,0,31,2,1,5,2,1,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0006157309294934,True,False,Research & Development,Low
42,0,532,29,2,1,547,1,92,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0327772640768908,True,False,Research & Development,Low
30,0,317,2,3,1,548,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.028109934944738,True,False,Research & Development,Low
60,0,422,7,3,1,549,1,41,3,5,1,19566,3854,5,11,3,4,80,0,33,5,1,29,8,11,10,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0837481694538384,True,False,Research & Development,Low
46,0,1485,18,3,1,550,3,87,3,2,3,4810,26314,2,14,3,3,80,1,19,5,2,10,7,0,8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0010266312574481,True,False,Research & Development,Low
42,0,1368,28,4,1,551,4,88,2,2,4,4523,4386,0,11,3,4,80,3,7,4,4,6,5,0,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0040769507519281,True,False,Research & Development,Low
24,1,1448,1,1,1,554,1,62,3,1,2,3202,21972,1,16,3,2,80,0,6,4,3,5,3,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,0.8859572364755648,False,False,Sales,High
34,1,296,6,2,1,555,4,33,1,1,3,2351,12253,0,16,3,4,80,1,3,3,2,2,2,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1810966168280621,True,False,Sales,Low
38,0,1490,2,2,1,556,4,42,3,1,4,1702,12106,1,23,4,3,80,1,1,3,3,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.2257404622010758,True,False,Research & Development,Low
40,0,1398,2,4,1,558,3,79,3,5,3,18041,13022,0,14,3,4,80,0,21,2,3,20,15,1,12,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0003632129563099,True,False,Sales,Low
26,0,1349,23,3,1,560,1,90,3,1,4,2886,3032,1,22,4,2,80,2,3,3,1,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0285266783175573,True,False,Research & Development,Low
30,0,1400,3,3,1,562,3,53,3,1,4,2097,16734,4,15,3,3,80,1,9,3,1,5,3,1,4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.0226296538755627,True,False,Research & Development,Low
29,0,986,3,4,1,564,2,93,2,3,3,11935,21526,1,18,3,3,80,0,10,2,3,10,2,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0058266240150248,True,False,Research & Development,Low
29,1,408,25,5,1,565,3,71,2,1,2,2546,18300,5,16,3,2,80,0,6,2,4,2,2,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.3649966900201106,False,True,Research & Development,Medium
19,1,489,2,2,1,566,1,52,2,1,4,2564,18437,1,12,3,3,80,0,1,3,4,1,0,0,0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,0.5402300345857003,False,True,Other,Medium
30,0,1398,22,4,1,567,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0149461216660166,True,False,Sales,Low
57,0,210,29,3,1,568,1,56,2,4,4,14118,22102,3,12,3,3,80,1,32,3,2,1,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0256426487272625,True,False,Sales,Low
50,0,1099,29,4,1,569,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.1342102835968009,True,False,Research & Development,Low
30,0,1116,2,3,1,571,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0190068344547599,True,False,Research & Development,Low
60,0,1499,28,3,1,573,3,80,2,3,1,10266,2845,4,19,3,4,80,0,22,5,4,18,13,13,11,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.080443509929487,True,False,Sales,Low
47,0,983,2,2,1,574,1,65,3,2,4,5070,7389,5,13,3,3,80,3,20,2,3,5,0,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0026812506330085,True,False,Research & Development,Low
46,0,1009,2,3,1,575,1,51,3,4,3,17861,2288,6,13,3,3,80,0,26,2,1,3,2,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0058200557403,True,False,Research & Development,Low
35,0,144,22,3,1,577,4,46,1,1,3,4230,19225,0,15,3,3,80,0,6,2,3,5,4,4,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.4171142387365152,False,True,Research & Development,Medium
54,0,548,8,4,1,578,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1188939035430695,True,False,Research & Development,Low
34,0,1303,2,4,1,579,4,62,2,1,3,2768,8416,3,12,3,3,80,1,14,3,3,7,3,5,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0094170163861055,True,False,Research & Development,Low
46,0,1125,10,3,1,580,3,94,2,3,4,9071,11563,2,19,3,3,80,1,15,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.0937595919237146,True,False,Sales,Low
31,0,1274,9,1,1,581,3,33,3,3,2,10648,14394,1,25,4,4,80,1,13,6,4,13,8,0,8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0007267827023414,True,False,Research & Development,Low
33,1,1277,15,1,1,582,2,56,3,3,3,13610,24619,7,12,3,4,80,0,15,2,4,7,6,7,7,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.1863904482449395,True,False,Research & Development,Low
33,1,587,10,1,1,584,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.2315211066900334,True,False,Research & Development,Low
30,0,413,7,1,1,585,4,57,3,1,2,2983,18398,0,14,3,1,80,0,4,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.3209190243465324,False,True,Sales,Medium
35,0,1276,16,3,1,586,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0662112784082848,True,False,Research & Development,Low
31,1,534,20,3,1,587,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.1612329706482708,True,False,Research & Development,Low
34,1,988,23,3,1,590,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.8926525539316404,False,False,Other,High
42,0,1474,5,2,1,591,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.1235133874624151,True,False,Research & Development,Low
36,0,635,10,4,1,592,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.1097405878325468,True,False,Sales,Low
22,1,1368,4,1,1,593,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,0.759246721292718,False,False,Research & Development,High
48,0,163,2,5,1,595,2,37,3,2,4,4051,19658,2,14,3,1,80,1,14,2,3,9,7,6,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0169197529997149,True,False,Sales,Low
55,0,1117,18,5,1,597,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0128699026212176,True,False,Sales,Low
41,0,267,10,2,1,599,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0214335499210896,True,False,Sales,Low
35,0,619,1,3,1,600,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.1001961140389878,True,False,Sales,Low
40,0,302,6,3,1,601,2,75,3,4,3,13237,20364,7,15,3,3,80,0,22,3,3,20,6,5,13,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0606792035606797,True,False,Research & Development,Low
39,0,443,8,1,1,602,3,48,3,1,3,3755,17872,1,11,3,1,80,1,8,3,3,8,3,0,7,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0497038240186614,True,False,Research & Development,Low
31,0,828,2,1,1,604,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.2163194050555551,True,False,Sales,Low
42,0,319,24,3,1,605,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.0664424471080273,True,False,Research & Development,Low
45,0,561,2,3,1,606,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.00449259234661,True,False,Sales,Low
26,1,426,17,4,1,608,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5794773530083577,False,True,Other,Medium
29,0,232,19,3,1,611,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,0.0253769067940661,True,False,Research & Development,Low
33,0,922,1,5,1,612,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0019825746624865,True,False,Research & Development,Low
31,0,688,7,3,1,613,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0426949894713759,True,False,Sales,Low
18,1,1306,5,3,1,614,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.953771624047398,False,False,Sales,High
40,0,1094,28,3,1,615,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0606311322953495,True,False,Sales,Low
41,0,509,2,4,1,616,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.037496978600734,True,False,Research & Development,Low
26,0,775,29,2,1,618,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.1401276791289274,True,False,Sales,Low
35,0,195,1,3,1,620,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0478649083967188,True,False,Sales,Low
34,0,258,21,4,1,621,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0314713141497322,True,False,Sales,Low
26,1,471,24,3,1,622,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,0.9866517676786531,False,False,Research & Development,High
37,0,799,1,3,1,623,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.0260847530267528,True,False,Research & Development,Low
46,0,1034,18,1,1,624,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0161965655422313,True,False,Research & Development,Low
41,0,1276,2,5,1,625,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0287865769759235,True,False,Sales,Low
37,0,142,9,4,1,626,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0209889097038809,True,False,Sales,Low
